-199.9999918367347	0.0002327563767504769
-199.87731283678346	0.00023591469650036185
-199.75463383683223	0.00023908533271440696
-199.50927583692973	0.00024546372229653835
-199.01855983712477	0.0002583701527302763
-198.03712783751487	0.0002847912063585799
-196.07426383829505	0.0003401448597183578
-195.95158483834382	0.0003437188462797377
-195.8289058383926	0.00034730656664073946
-195.58354783849012	0.00035452339670659404
-195.09283183868516	0.0003691239392763718
-194.11139983907526	0.00039900329827703153
-192.14853583985544	0.000461563420644166
-192.0155377460094	0.0004659413516608483
-191.8825396521633	0.0004703372968930873
-191.6165434644712	0.00047918349885353335
-191.08455108908697	0.000497095045577587
-190.02056633831853	0.000533810111150121
-187.8925968367816	0.0006109350617496219
-187.75959874293554	0.0006159241074532749
-187.62660064908948	0.0006209334532808301
-187.36060446139737	0.0006310133505060085
-186.82861208601312	0.000651420120794232
-185.76462733524465	0.0006932390544990459
-183.63665783370774	0.0007810427137373392
-183.5124732982472	0.0007863437548692436
-183.3882887627866	0.0007916647545354125
-183.13991969186543	0.0008023669119865164
-182.64318155002314	0.0008240138520608353
-181.64970526633851	0.0008682944038916167
-179.66275269896926	0.000960935332305058
-179.53856816350867	0.000966911418135246
-179.41438362804809	0.0009729098594242307
-179.16601455712694	0.0009849741276576167
-178.66927641528463	0.001009374459005636
-177.67580013160003	0.001059280582536357
-175.6888475642308	0.0011636652497264057
-175.5670990363956	0.0011702655305972668
-175.4453505085604	0.0011768899026628026
-175.20185345289002	0.0011902112609425575
-174.71485934154921	0.0012171468363939147
-173.74087111886763	0.0012722089201732609
-171.7928946735045	0.001387257379025588
-171.6711461456693	0.0013946724363857552
-171.54939761783407	0.001402114475684016
-171.30590056216369	0.0014170798853047235
-170.8189064508229	0.0014473387460906418
-169.84491822814135	0.001509190692299862
-167.89694178277819	0.001638413186129322
-167.76487416104817	0.0016474485508142468
-167.63280653931815	0.0016565195256852635
-167.36867129585812	0.0016747688630922267
-166.84040080893806	0.001711701021467211
-165.78385983509793	0.001787331240086956
-163.67077788741767	0.0019459193182460744
-163.53871026568766	0.0019561662359647222
-163.40664264395764	0.0019664535215768025
-163.1425074004976	0.0019871498344484276
-162.61423691357754	0.002029033930611584
-161.5576959397374	0.0021148046139149897
-159.44461399205713	0.002294658322654762
-159.32135992871258	0.0023055025325288622
-159.19810586536806	0.0023163866371790492
-158.95159773867897	0.0023382751243665872
-158.45858148530084	0.002382537398177925
-157.47254897854455	0.0024730371474905727
-155.50048396503198	0.002662217696120295
-155.37722990168743	0.002674415061203292
-155.2539758383429	0.0026866573675347616
-155.00746771165382	0.002711277477443229
-154.5144514582757	0.0027610644382169355
-153.5284189515194	0.002862863909255782
-151.55635393800682	0.0030756831044718297
-151.42278078076748	0.0030905565913220065
-151.2892076235281	0.003105489605799844
-151.02206130904938	0.003135535191990488
-150.48776868009196	0.003196351473869777
-149.41918342217713	0.0033209404387529867
-147.28201290634746	0.003582406966028809
-147.1484397491081	0.0035993115604695536
-147.01486659186875	0.003616284032809891
-146.74772027739004	0.0036504337370876633
-146.21342764843263	0.003719560140588371
-145.14484239051777	0.0038611857415448703
-143.00767187468807	0.004158466363121914
-142.8765347250741	0.004177338302478836
-142.74539757546012	0.0041962850340135464
-142.48312327623216	0.0042344041279753115
-141.95857467777626	0.004311553718109411
-140.90947748086447	0.004469571070176259
-138.81128308704086	0.004801085678611983
-138.6801459374269	0.00482251576619841
-138.5490087878129	0.004844031653050085
-138.28673448858495	0.004887322356055851
-137.76218589012908	0.004974950355487215
-136.7130886932173	0.005154482199127702
-134.61489429939368	0.005531408824014622
-134.4925707081652	0.0055541477235643115
-134.3702471169367	0.005576973295315417
-134.12559993447968	0.005622886071901173
-133.6363055695657	0.005715769676757382
-132.65771683973776	0.005905864479518234
-130.70053938008186	0.0063041851178942294
-130.57821578885336	0.006329917718654246
-130.45589219762488	0.006355752016586397
-130.2112450151679	0.006407727926893918
-129.72195065025392	0.006512924917426907
-128.74336192042594	0.006728432447324112
-126.78618446077003	0.007181063839514425
-126.65354177564672	0.007212837465026153
-126.52089909052341	0.007244755897527723
-126.25561372027678	0.007309031353890219
-125.72504297978352	0.007439366655919147
-124.663901498797	0.007707428195489729
-122.54161853682399	0.008275377175049382
-122.40897585170067	0.008312382340709839
-122.27633316657736	0.008349574215342444
-122.01104779633073	0.00842452473082445
-121.48047705583747	0.00857674071775319
-120.41933557485096	0.008890837979212465
-118.29705261287793	0.009561330729332082
-118.1732234861401	0.009602341961715482
-118.04939435940227	0.00964357448983417
-117.80173610592661	0.009726712136345388
-117.30641959897527	0.009895740423499883
-116.3157865850726	0.010245336756862634
-114.33452055726727	0.01099537168324724
-114.21069143052944	0.01104470374150835
-114.0868623037916	0.011094343429333124
-113.83920405031594	0.011194559077356578
-113.3438875433646	0.011398831609109554
-112.35325452946194	0.011823548883487923
-110.37198850165659	0.012744776964791857
-110.25059538254413	0.012804633577141431
-110.1292022634317	0.012864911147504907
-109.88641602520678	0.012986747846197437
-109.40084354875697	0.013235681251432723
-108.42969859585733	0.01375570408376946
-108.30830547674488	0.013822885281811553
-108.18691235763242	0.013890568519412828
-107.94412611940751	0.01402746336113981
-107.45855364295771	0.014307525528856198
-106.48740869005809	0.014894061927296356
-106.36601557094563	0.014969974613834968
-106.24462245183318	0.015046485249082569
-106.00183621360827	0.015201326474800471
-105.51626373715847	0.015518474997606304
-104.54511878425885	0.016184178997844818
-102.60282887845959	0.017654404937864878
-102.47111666545231	0.017761412544523535
-102.33940445244505	0.017869406967306857
-102.0759800264305	0.018088399920100563
-101.54913117440141	0.018538712571864367
-100.49543347034323	0.01949119653337694
-100.36372125733595	0.019615346780200243
-100.23200904432869	0.019740667966853705
-99.96858461831414	0.019994871922967023
-99.44173576628505	0.020517871546901066
-98.38803806222687	0.02162505817273786
-98.25632584921959	0.021769443062984263
-98.12461363621233	0.02191520177636232
-97.86118921019778	0.0222108935037274
-97.33434035816869	0.02281934675465494
-96.28064265411051	0.024107549695786497
-94.17324724599415	0.02699368015851736
-94.05034859137237	0.0271756426793323
-93.92744993675058	0.027359180970954425
-93.68165262750699	0.02773102932471273
-93.19005800901982	0.02849412277019405
-92.20686877204548	0.03010034327554259
-92.08397011742369	0.030308833650233555
-91.9610714628019	0.03051907317952032
-91.71527415355831	0.030944841156322345
-91.22367953507114	0.03181781872883899
-90.2404902980968	0.033651755041503376
-90.11759164347501	0.03388943092177445
-89.99469298885322	0.034129011429368084
-89.74889567960963	0.034613921381330924
-89.25730106112246	0.03560697480966218
-88.27411182414812	0.03768779247227603
-86.30773335019946	0.04224010069671653
-86.17451560168286	0.042567744184102405
-86.04129785316624	0.04289785375985897
-85.77486235613301	0.04356548232526444
-85.24199136206656	0.04493043243679331
-84.17624937393367	0.0477791835879149
-82.04476539766789	0.05394617141695738
-81.91154764915129	0.05435187964483208
-81.77832990063467	0.054759905933736384
-81.51189440360145	0.05558285510975833
-80.97902340953499	0.057255897685403394
-79.9132814214021	0.06070641043323176
-77.78179744513632	0.06798136387654594
-77.65101570424508	0.0684418464961003
-77.52023396335386	0.06890375061978042
-77.25867048157139	0.06983166759597426
-76.73554351800647	0.07170279429809719
